datetime,open,high,low,close,volume
2025-10-02 12:00:00,0.05,1.28,0.05,0.56852,271629319.0
2025-10-02 16:00:00,0.56804,0.77736,0.54614,0.63013,145140061.0
2025-10-02 20:00:00,0.6298,0.64124,0.55701,0.598,51205255.0
2025-10-03 00:00:00,0.598,0.622,0.51384,0.54143,48331334.0
2025-10-03 04:00:00,0.54189,0.577,0.52682,0.53498,32357381.0
2025-10-03 08:00:00,0.535,0.56211,0.50397,0.52723,43550230.0
2025-10-03 12:00:00,0.52717,0.53308,0.51038,0.52927,25913362.0
2025-10-03 16:00:00,0.52941,0.54702,0.51653,0.53783,24162337.0
2025-10-03 20:00:00,0.53785,0.54125,0.52063,0.52205,8796850.0
2025-10-04 00:00:00,0.52228,0.5309,0.51116,0.51258,11080445.0
2025-10-04 04:00:00,0.51251,0.524,0.5118,0.51646,7411889.0
2025-10-04 08:00:00,0.51658,0.51674,0.49303,0.49927,11847515.0
2025-10-04 12:00:00,0.49909,0.50916,0.49226,0.49674,9956999.0
2025-10-04 16:00:00,0.4969,0.49694,0.47393,0.48718,8626597.0
2025-10-04 20:00:00,0.48718,0.50351,0.4865,0.49652,5893634.0
2025-10-05 00:00:00,0.49673,0.509,0.4875,0.50287,9156655.0
2025-10-05 04:00:00,0.5029,0.51568,0.49286,0.50192,5968286.0
2025-10-05 08:00:00,0.50204,0.5071,0.48767,0.49299,6649425.0
2025-10-05 12:00:00,0.49303,0.50475,0.4894,0.50317,10174991.0
2025-10-05 16:00:00,0.50325,0.50532,0.48181,0.4832,6766341.0
2025-10-05 20:00:00,0.48309,0.49452,0.48074,0.49129,3208799.0
2025-10-06 00:00:00,0.49135,0.49603,0.48211,0.48615,4158611.0
2025-10-06 04:00:00,0.48619,0.48879,0.47773,0.47919,4609018.0
2025-10-06 08:00:00,0.47924,0.4842,0.47557,0.48079,8300931.0
2025-10-06 12:00:00,0.48089,0.48688,0.47859,0.48263,6165199.0
2025-10-06 16:00:00,0.4826,0.49742,0.4769,0.49182,7717249.0
2025-10-06 20:00:00,0.4918,0.49737,0.48942,0.49564,4631932.0
2025-10-07 00:00:00,0.4957,0.50186,0.48333,0.4947,10144002.0
2025-10-07 04:00:00,0.49475,0.50153,0.45908,0.46965,10276179.0
2025-10-07 08:00:00,0.46966,0.47088,0.46096,0.46817,5198948.0
2025-10-07 12:00:00,0.46812,0.472,0.4425,0.4441,8494496.0
2025-10-07 16:00:00,0.44414,0.45227,0.4359,0.43715,3908789.0
2025-10-07 20:00:00,0.43685,0.44276,0.43458,0.43709,3615166.0
2025-10-08 00:00:00,0.4371,0.43735,0.40058,0.40402,9432921.0
2025-10-08 04:00:00,0.40403,0.40482,0.38879,0.39066,10106811.0
2025-10-08 08:00:00,0.39075,0.39335,0.38049,0.38559,10189988.0
2025-10-08 12:00:00,0.38563,0.4028,0.382,0.40025,7673407.0
2025-10-08 16:00:00,0.40025,0.41417,0.39628,0.40574,5824955.0
2025-10-08 20:00:00,0.40573,0.4156,0.40416,0.4142,3208210.0
2025-10-09 00:00:00,0.4142,0.4142,0.38784,0.39907,10220051.0
2025-10-09 04:00:00,0.3991,0.40474,0.39302,0.39775,8108776.0
2025-10-09 08:00:00,0.39779,0.40321,0.3856,0.3928,9769306.0
2025-10-09 12:00:00,0.39286,0.39607,0.38439,0.389,7618713.0
2025-10-09 16:00:00,0.38912,0.39271,0.36571,0.36676,6161296.0
2025-10-09 20:00:00,0.36689,0.37052,0.35967,0.36209,4661242.0
2025-10-10 00:00:00,0.36206,0.37296,0.33659,0.33975,14336207.0
2025-10-10 04:00:00,0.33965,0.34294,0.32581,0.32866,9709902.0
2025-10-10 08:00:00,0.3287,0.33625,0.32721,0.33438,9303682.0
2025-10-10 12:00:00,0.33442,0.34223,0.31704,0.3193,11777041.0
2025-10-10 16:00:00,0.31928,0.32353,0.30546,0.3067,8828933.0
2025-10-10 20:00:00,0.3067,0.321,0.15,0.25895,33340058.0
2025-10-11 00:00:00,0.25879,0.28096,0.25127,0.27227,16359725.0
2025-10-11 04:00:00,0.27246,0.28,0.26904,0.27329,8453500.0
2025-10-11 08:00:00,0.27334,0.28143,0.27063,0.2743,9188675.0
2025-10-11 12:00:00,0.2743,0.27983,0.26754,0.26913,8861468.0
2025-10-11 16:00:00,0.26911,0.27383,0.25663,0.25873,5935364.0
2025-10-11 20:00:00,0.25869,0.26146,0.24622,0.25795,9553162.0
2025-10-12 00:00:00,0.25796,0.25856,0.24502,0.25214,8596598.0
2025-10-12 04:00:00,0.25214,0.25931,0.25044,0.25379,6941315.0
2025-10-12 08:00:00,0.25381,0.25528,0.24602,0.24773,13129050.0
2025-10-12 12:00:00,0.24779,0.26212,0.23768,0.26027,24632137.0
2025-10-12 16:00:00,0.26027,0.26839,0.25964,0.26651,13489146.0
2025-10-12 20:00:00,0.26656,0.26812,0.25871,0.26433,9175517.0
2025-10-13 00:00:00,0.26434,0.26484,0.25569,0.25639,8288484.0
2025-10-13 04:00:00,0.25641,0.26815,0.25556,0.26398,15578347.0
2025-10-13 08:00:00,0.2639,0.27024,0.2549,0.25736,23340662.0
2025-10-13 12:00:00,0.25737,0.27958,0.25448,0.27871,49611111.0
2025-10-13 16:00:00,0.27869,0.28845,0.27171,0.28592,24935493.0
2025-10-13 20:00:00,0.28591,0.289,0.28166,0.2831,8368080.0
2025-10-14 00:00:00,0.28313,0.2946,0.27118,0.27345,17176256.0
2025-10-14 04:00:00,0.27345,0.2754,0.25153,0.2542,21449101.0
2025-10-14 08:00:00,0.25421,0.25948,0.24912,0.25799,35409223.0
2025-10-14 12:00:00,0.25801,0.28825,0.25028,0.28691,121838233.0
2025-10-14 16:00:00,0.28692,0.29374,0.28067,0.28342,75858503.0
2025-10-14 20:00:00,0.28343,0.28891,0.2823,0.28679,28242181.0
2025-10-15 00:00:00,0.28679,0.28998,0.27281,0.2777,38731764.0
2025-10-15 04:00:00,0.27769,0.28437,0.27185,0.27514,146955059.0
2025-10-15 08:00:00,0.27515,0.28158,0.26892,0.27169,258853328.0
2025-10-15 12:00:00,0.27167,0.2754,0.26515,0.26925,525710044.0
2025-10-15 16:00:00,0.26924,0.26937,0.26164,0.26301,655577731.0
2025-10-15 20:00:00,0.26301,0.26407,0.25741,0.2607,333358616.0
2025-10-16 00:00:00,0.2607,0.26272,0.2559,0.25667,493689713.0
2025-10-16 04:00:00,0.25667,0.27281,0.25452,0.26858,2973697535.0
2025-10-16 08:00:00,0.2686,0.2739,0.25053,0.25807,1996155827.0
2025-10-16 12:00:00,0.25808,0.26676,0.24877,0.24915,50572349.0
2025-10-16 16:00:00,0.24915,0.25699,0.24313,0.2465,29883332.0
2025-10-16 20:00:00,0.24648,0.24826,0.24241,0.24725,8342230.0
2025-10-17 00:00:00,0.24723,0.2534,0.24424,0.25057,13486514.0
2025-10-17 04:00:00,0.25059,0.2517,0.22905,0.22979,19443322.0
2025-10-17 08:00:00,0.22979,0.23944,0.22473,0.23627,20148864.0
2025-10-17 12:00:00,0.23625,0.2373,0.22744,0.23379,13271005.0
2025-10-17 16:00:00,0.23379,0.23825,0.23001,0.23235,8221634.0
2025-10-17 20:00:00,0.23236,0.23447,0.22802,0.2294,3548139.0
2025-10-18 00:00:00,0.22941,0.23271,0.22801,0.22994,6117588.0
2025-10-18 04:00:00,0.22994,0.23533,0.22622,0.22925,7647633.0
2025-10-18 08:00:00,0.22924,0.23221,0.22756,0.23162,5420103.0
2025-10-18 12:00:00,0.23163,0.23218,0.2238,0.22675,5956123.0
2025-10-18 16:00:00,0.22668,0.23039,0.22288,0.22914,4835041.0
2025-10-18 20:00:00,0.22913,0.23308,0.22849,0.23244,3303649.0
2025-10-19 00:00:00,0.23243,0.2365,0.22773,0.23163,11965371.0
2025-10-19 04:00:00,0.23163,0.23215,0.22531,0.2283,4467355.0
2025-10-19 08:00:00,0.22831,0.23867,0.22666,0.23377,13308188.0
2025-10-19 12:00:00,0.23377,0.2378,0.23161,0.23536,8255563.0
2025-10-19 16:00:00,0.23537,0.2417,0.23355,0.24072,5923548.0
2025-10-19 20:00:00,0.24072,0.24124,0.23565,0.23661,3466277.0
2025-10-20 00:00:00,0.2366,0.24237,0.22962,0.24122,8135708.0
2025-10-20 04:00:00,0.24123,0.24409,0.239,0.24022,5261860.0
2025-10-20 08:00:00,0.24022,0.24079,0.23581,0.2378,4645873.0
2025-10-20 12:00:00,0.23781,0.24047,0.23474,0.23492,5059302.0
2025-10-20 16:00:00,0.23491,0.23709,0.2304,0.23622,7207116.0
2025-10-20 20:00:00,0.2362,0.23927,0.23542,0.23788,2851176.0
2025-10-21 00:00:00,0.23784,0.2413,0.23563,0.23618,6541198.0
2025-10-21 04:00:00,0.23619,0.23671,0.22603,0.23001,5344502.0
2025-10-21 08:00:00,0.23003,0.23186,0.22499,0.22958,3541586.0
2025-10-21 12:00:00,0.2296,0.25384,0.22812,0.2479,13247080.0
2025-10-21 16:00:00,0.2479,0.27963,0.24196,0.27502,39427128.0
2025-10-21 20:00:00,0.27503,0.27869,0.2484,0.2583,36669675.0
2025-10-22 00:00:00,0.25828,0.26279,0.24843,0.24997,22465097.0
2025-10-22 04:00:00,0.24998,0.25003,0.23936,0.24203,9690418.0
2025-10-22 08:00:00,0.24202,0.24327,0.2324,0.23838,11475129.0
2025-10-22 12:00:00,0.23836,0.24212,0.23539,0.23995,16718232.0
2025-10-22 16:00:00,0.23992,0.24233,0.23283,0.23574,11273135.0
2025-10-22 20:00:00,0.23575,0.23653,0.22191,0.22853,10731552.0
2025-10-23 00:00:00,0.22853,0.23033,0.22534,0.22907,5551536.0
2025-10-23 04:00:00,0.22908,0.23491,0.2278,0.23404,5034691.0
2025-10-23 08:00:00,0.23405,0.23695,0.23067,0.2324,5871990.0
2025-10-23 12:00:00,0.23239,0.23465,0.22849,0.2329,7416070.0
2025-10-23 16:00:00,0.2329,0.23826,0.23083,0.23684,5434024.0
2025-10-23 20:00:00,0.23683,0.23704,0.23099,0.23396,3779623.0
2025-10-24 00:00:00,0.23396,0.23882,0.23148,0.23248,8303457.0
2025-10-24 04:00:00,0.23247,0.23927,0.23132,0.23779,5011668.0
2025-10-24 08:00:00,0.23779,0.2394,0.23287,0.23593,4025358.0
2025-10-24 12:00:00,0.23593,0.24151,0.22752,0.22837,8667955.0
2025-10-24 16:00:00,0.22836,0.23669,0.22675,0.23488,3293470.0
2025-10-24 20:00:00,0.23489,0.23968,0.23455,0.23639,2406166.0
2025-10-25 00:00:00,0.23639,0.23761,0.23467,0.23592,2141543.0
2025-10-25 04:00:00,0.23591,0.23838,0.23073,0.23113,2651696.0
2025-10-25 08:00:00,0.23111,0.23315,0.22873,0.23232,1800249.0
2025-10-25 12:00:00,0.23233,0.23832,0.23233,0.2366,3681717.0
2025-10-25 16:00:00,0.23663,0.24152,0.234,0.24139,2168129.0
2025-10-25 20:00:00,0.2414,0.24365,0.23795,0.23884,2770053.0
2025-10-26 00:00:00,0.23885,0.24318,0.23711,0.24315,2917956.0
2025-10-26 04:00:00,0.24314,0.24949,0.24246,0.24722,5197808.0
2025-10-26 08:00:00,0.24722,0.25549,0.24663,0.25361,5539707.0
2025-10-26 12:00:00,0.25364,0.25597,0.25016,0.25276,5537198.0
2025-10-26 16:00:00,0.25274,0.25289,0.24826,0.24972,1751076.0
2025-10-26 20:00:00,0.24972,0.25454,0.24799,0.25145,3594367.0
2025-10-27 00:00:00,0.25147,0.25266,0.24666,0.24798,3038707.0
2025-10-27 04:00:00,0.248,0.24951,0.24132,0.24289,2624896.0
2025-10-27 08:00:00,0.2429,0.24328,0.23285,0.23674,4489512.0
2025-10-27 12:00:00,0.23674,0.23701,0.23143,0.2316,4108080.0
2025-10-27 16:00:00,0.23159,0.23564,0.22775,0.22807,2924446.0
2025-10-27 20:00:00,0.22807,0.23154,0.22607,0.2291,3259827.0
2025-10-28 00:00:00,0.22913,0.23267,0.2245,0.22614,6757912.0
2025-10-28 04:00:00,0.22614,0.22863,0.22409,0.22632,3323488.0
2025-10-28 08:00:00,0.22632,0.22932,0.22512,0.2279,2021940.0
2025-10-28 12:00:00,0.22788,0.2378,0.22715,0.23512,5970896.0
2025-10-28 16:00:00,0.23516,0.23548,0.22774,0.23307,5063667.0
2025-10-28 20:00:00,0.23305,0.23424,0.22251,0.23103,8152328.0
2025-10-29 00:00:00,0.23102,0.23202,0.22312,0.22373,3970196.0
2025-10-29 04:00:00,0.22372,0.22859,0.22342,0.22467,2859288.0
2025-10-29 08:00:00,0.22469,0.22534,0.22135,0.22422,2271039.0
2025-10-29 12:00:00,0.22422,0.22911,0.21631,0.21868,3927884.0
2025-10-29 16:00:00,0.21867,0.23161,0.216,0.22795,10673942.0
2025-10-29 20:00:00,0.22795,0.23111,0.21891,0.21921,3456082.0
2025-10-30 00:00:00,0.21923,0.22233,0.216,0.21746,3265585.0
2025-10-30 04:00:00,0.21744,0.21744,0.20752,0.20939,14712326.0
2025-10-30 08:00:00,0.2094,0.21023,0.20284,0.20306,2719832.0
2025-10-30 12:00:00,0.20308,0.20443,0.19,0.1905,8861927.0
2025-10-30 16:00:00,0.19053,0.1927,0.18546,0.18692,5962785.0
2025-10-30 20:00:00,0.18692,0.19279,0.18605,0.19178,4033282.0
2025-10-31 00:00:00,0.19174,0.19426,0.18992,0.19109,2321751.0
2025-10-31 04:00:00,0.19106,0.19367,0.18781,0.18901,3825583.0
2025-10-31 08:00:00,0.1889,0.19062,0.1843,0.18856,8401457.0
2025-10-31 12:00:00,0.18855,0.18963,0.18467,0.18531,7236384.0
