datetime,open,high,low,close,volume
2025-04-05 08:00:00,0.65599,0.66383,0.65402,0.66051,1224954.0
2025-04-05 12:00:00,0.66086,0.66188,0.64442,0.64724,2800614.0
2025-04-05 16:00:00,0.64714,0.65305,0.64512,0.64598,2728438.0
2025-04-05 20:00:00,0.64597,0.65585,0.64507,0.65393,2463891.0
2025-04-06 00:00:00,0.65411,0.65449,0.6439,0.64625,1119398.0
2025-04-06 04:00:00,0.64629,0.64817,0.63696,0.63782,2066086.0
2025-04-06 08:00:00,0.63797,0.64139,0.63508,0.63794,2131358.0
2025-04-06 12:00:00,0.63753,0.63851,0.61838,0.62703,2422125.0
2025-04-06 16:00:00,0.62704,0.62773,0.58219,0.58891,6080022.0
2025-04-06 20:00:00,0.58859,0.59047,0.55938,0.57362,7643774.0
2025-04-07 00:00:00,0.57323,0.58544,0.5479,0.55628,6108137.0
2025-04-07 04:00:00,0.55641,0.56394,0.51113,0.5209,5928634.0
2025-04-07 08:00:00,0.52009,0.55965,0.51875,0.54185,6333831.0
2025-04-07 12:00:00,0.54184,0.60393,0.5355,0.57368,36797911.0
2025-04-07 16:00:00,0.57339,0.5839,0.5602,0.5767,27795015.0
2025-04-07 20:00:00,0.57647,0.59456,0.57645,0.58566,10791726.0
2025-04-08 00:00:00,0.586,0.60384,0.57968,0.5929,5248724.0
2025-04-08 04:00:00,0.59289,0.59888,0.58022,0.5848,4526851.0
2025-04-08 08:00:00,0.58476,0.6066,0.57701,0.60473,6115196.0
2025-04-08 12:00:00,0.60601,0.61884,0.59023,0.59201,16072443.0
2025-04-08 16:00:00,0.59191,0.59348,0.55747,0.55963,14895488.0
2025-04-08 20:00:00,0.55903,0.56646,0.55223,0.55779,6396402.0
2025-04-09 00:00:00,0.55803,0.56404,0.53639,0.5504,7707479.0
2025-04-09 04:00:00,0.5491,0.57832,0.54757,0.57493,11132417.0
2025-04-09 08:00:00,0.5755,0.57741,0.55527,0.55886,15350606.0
2025-04-09 12:00:00,0.55895,0.5752,0.55461,0.56954,21738253.0
2025-04-09 16:00:00,0.56954,0.64364,0.5689,0.63246,28788399.0
2025-04-09 20:00:00,0.63224,0.64627,0.6258,0.63184,8789825.0
2025-04-10 00:00:00,0.63149,0.63358,0.60652,0.61454,2376345.0
2025-04-10 04:00:00,0.6144,0.62759,0.60822,0.61986,2319775.0
2025-04-10 08:00:00,0.61985,0.63301,0.61542,0.62081,4508347.0
2025-04-10 12:00:00,0.62034,0.63099,0.58668,0.58995,4941712.0
2025-04-10 16:00:00,0.58957,0.60149,0.58548,0.59839,5308625.0
2025-04-10 20:00:00,0.59808,0.61111,0.59787,0.60911,2190487.0
