datetime,open,high,low,close,volume
2025-05-28 16:00:00,0.5721,0.5786,0.5636,0.564,0.0
2025-05-28 20:00:00,0.5639,0.5886,0.562,0.5876,0.0
2025-05-29 00:00:00,0.5876,0.6091,0.5818,0.6046,0.0
2025-05-29 04:00:00,0.6044,0.6079,0.5932,0.5999,0.0
2025-05-29 08:00:00,0.6002,0.6025,0.5956,0.5969,0.0
2025-05-29 12:00:00,0.5968,0.5972,0.571,0.5746,0.0
2025-05-29 16:00:00,0.5746,0.5776,0.5592,0.5624,0.0
2025-05-29 20:00:00,0.5628,0.575,0.56,0.565,0.0
2025-05-30 00:00:00,0.5649,0.5682,0.5441,0.546,0.0
2025-05-30 04:00:00,0.546,0.5465,0.5338,0.5369,0.0
2025-05-30 08:00:00,0.5368,0.5442,0.5322,0.5432,0.0
2025-05-30 12:00:00,0.5432,0.5438,0.527,0.5325,0.0
2025-05-30 16:00:00,0.5324,0.534,0.5156,0.5294,0.0
2025-05-30 20:00:00,0.5292,0.5335,0.5107,0.5145,0.0
2025-05-31 00:00:00,0.5144,0.5162,0.4963,0.5038,0.0
2025-05-31 04:00:00,0.5036,0.5132,0.503,0.5117,0.0
2025-05-31 08:00:00,0.5117,0.5138,0.5055,0.5088,0.0
2025-05-31 12:00:00,0.5089,0.5232,0.5081,0.5158,0.0
2025-05-31 16:00:00,0.5158,0.5266,0.5151,0.5246,0.0
2025-05-31 20:00:00,0.5246,0.525,0.5092,0.5131,0.0
2025-06-01 00:00:00,0.5132,0.5193,0.5094,0.5143,0.0
2025-06-01 04:00:00,0.5141,0.5192,0.5124,0.515,0.0
2025-06-01 08:00:00,0.5149,0.515,0.5043,0.5077,0.0
2025-06-01 12:00:00,0.5076,0.5175,0.5025,0.5162,0.0
2025-06-01 16:00:00,0.5161,0.5404,0.5156,0.5335,0.0
2025-06-01 20:00:00,0.5336,0.5501,0.5301,0.5383,0.0
2025-06-02 00:00:00,0.5385,0.5399,0.525,0.5318,0.0
2025-06-02 04:00:00,0.532,0.5361,0.5264,0.5322,0.0
2025-06-02 08:00:00,0.5321,0.5346,0.5137,0.5174,0.0
2025-06-02 12:00:00,0.5172,0.5285,0.5135,0.5222,0.0
2025-06-02 16:00:00,0.5219,0.5269,0.517,0.5205,0.0
2025-06-02 20:00:00,0.5205,0.5474,0.5205,0.5439,0.0
2025-06-03 00:00:00,0.544,0.5505,0.5328,0.5343,0.0
2025-06-03 04:00:00,0.5343,0.5436,0.5286,0.5435,0.0
2025-06-03 08:00:00,0.5433,0.5514,0.5388,0.547,0.0
2025-06-03 12:00:00,0.5474,0.5534,0.5435,0.5504,0.0
2025-06-03 16:00:00,0.5505,0.5512,0.5437,0.5494,0.0
2025-06-03 20:00:00,0.5495,0.5497,0.536,0.5371,0.0
2025-06-04 00:00:00,0.5373,0.5472,0.5316,0.5457,0.0
2025-06-04 04:00:00,0.5461,0.5489,0.5421,0.5446,0.0
2025-06-04 08:00:00,0.5446,0.5486,0.5306,0.5366,0.0
2025-06-04 12:00:00,0.5367,0.5469,0.5304,0.5445,0.0
2025-06-04 16:00:00,0.5448,0.5488,0.5396,0.5414,0.0
2025-06-04 20:00:00,0.5412,0.5439,0.5333,0.5348,0.0
2025-06-05 00:00:00,0.5348,0.5456,0.5324,0.5436,0.0
2025-06-05 04:00:00,0.5434,0.5452,0.5373,0.5432,0.0
2025-06-05 08:00:00,0.5433,0.5444,0.5354,0.5386,0.0
2025-06-05 12:00:00,0.5385,0.5518,0.5314,0.5352,0.0
2025-06-05 16:00:00,0.5351,0.5358,0.4971,0.4994,0.0
