datetime,open,high,low,close,volume
2025-04-05 08:00:00,4.8921,4.9335,4.8828,4.894,92662.84
2025-04-05 12:00:00,4.8959,4.8959,4.7816,4.8016,11194.74
2025-04-05 16:00:00,4.8002,4.8325,4.7914,4.8138,15002.78
2025-04-05 20:00:00,4.813,4.8896,4.8,4.8848,26339.66
2025-04-06 00:00:00,4.887,4.9113,4.8328,4.8554,9845.94
2025-04-06 04:00:00,4.8555,4.86,4.7188,4.7488,32776.91
2025-04-06 08:00:00,4.7499,4.8049,4.7288,4.7623,59529.07
2025-04-06 12:00:00,4.7614,4.7762,4.6239,4.6449,98081.25
2025-04-06 16:00:00,4.6414,4.644,4.353,4.4024,180071.46
2025-04-06 20:00:00,4.4011,4.4293,4.2404,4.3474,71842.03
2025-04-07 00:00:00,4.3417,4.4311,4.1331,4.2186,74719.89
2025-04-07 04:00:00,4.2241,4.2757,3.8869,4.014,158735.24
2025-04-07 08:00:00,4.0147,4.2814,3.9886,4.187,82474.64
2025-04-07 12:00:00,4.1907,4.5464,4.1494,4.3343,317967.48
2025-04-07 16:00:00,4.3319,4.4782,4.3146,4.397,51440.36
2025-04-07 20:00:00,4.4016,4.4948,4.4016,4.4065,10693.82
2025-04-08 00:00:00,4.411,4.5596,4.3659,4.4815,122643.09
2025-04-08 04:00:00,4.4838,4.5173,4.375,4.4033,36528.42
2025-04-08 08:00:00,4.4008,4.6805,4.388,4.6757,27990.91
2025-04-08 12:00:00,4.6751,4.7115,4.5554,4.5569,50753.89
2025-04-08 16:00:00,4.557,4.5621,4.3157,4.341,141146.17
2025-04-08 20:00:00,4.3431,4.4021,4.3077,4.3524,90343.07
2025-04-09 00:00:00,4.355,4.4026,4.1777,4.3054,115725.08
2025-04-09 04:00:00,4.3078,4.4193,4.3004,4.3868,74622.5
2025-04-09 08:00:00,4.3862,4.412,4.2322,4.2477,40087.32
2025-04-09 12:00:00,4.2441,4.395,4.2243,4.3524,25946.16
2025-04-09 16:00:00,4.3542,4.791,4.3508,4.7788,163746.91
