datetime,open,high,low,close,volume
2025-04-05 08:00:00,0.31363,0.31506,0.31255,0.31307,164801.4
2025-04-05 12:00:00,0.31292,0.31335,0.30575,0.30671,286041.0
2025-04-05 16:00:00,0.3067,0.3093,0.30571,0.30581,113381.3
2025-04-05 20:00:00,0.30602,0.3093,0.30497,0.30856,167272.4
2025-04-06 00:00:00,0.30852,0.30874,0.3031,0.30447,126585.8
2025-04-06 04:00:00,0.30477,0.30641,0.30218,0.30238,140927.7
2025-04-06 08:00:00,0.30249,0.30484,0.30107,0.30281,281789.6
2025-04-06 12:00:00,0.30259,0.30317,0.29178,0.29553,427520.3
2025-04-06 16:00:00,0.29553,0.29553,0.26941,0.27419,1456973.0
2025-04-06 20:00:00,0.27395,0.27531,0.25955,0.26805,1196573.7
2025-04-07 00:00:00,0.26784,0.27509,0.25899,0.26371,1249016.8
2025-04-07 04:00:00,0.26383,0.27,0.24247,0.25138,1974695.3
2025-04-07 08:00:00,0.25108,0.26939,0.25053,0.26407,1587979.0
2025-04-07 12:00:00,0.26499,0.28449,0.26346,0.27433,4131422.8
2025-04-07 16:00:00,0.27409,0.27789,0.26829,0.27233,1040583.6
2025-04-07 20:00:00,0.27287,0.27837,0.27287,0.27434,706019.2
2025-04-08 00:00:00,0.27448,0.28254,0.27154,0.27694,2394531.9
2025-04-08 04:00:00,0.27726,0.27885,0.26894,0.27043,210550.7
2025-04-08 08:00:00,0.27047,0.27879,0.26824,0.27866,292699.5
2025-04-08 12:00:00,0.2784,0.28065,0.26983,0.27232,1044942.6
2025-04-08 16:00:00,0.27233,0.27254,0.26067,0.26402,2475604.7
2025-04-08 20:00:00,0.264,0.2675,0.26111,0.26423,592146.7
2025-04-09 00:00:00,0.26413,0.26826,0.25557,0.26374,1231154.9
2025-04-09 04:00:00,0.26394,0.27417,0.26377,0.27338,1031110.4
2025-04-09 08:00:00,0.27376,0.27531,0.26839,0.26899,741118.8
2025-04-09 12:00:00,0.26921,0.2777,0.26675,0.27498,938914.7
2025-04-09 16:00:00,0.27535,0.30123,0.27511,0.29502,4443428.4
2025-04-09 20:00:00,0.29543,0.29908,0.29249,0.2934,1283679.4
2025-04-10 00:00:00,0.29361,0.2939,0.28185,0.28365,734809.6
2025-04-10 04:00:00,0.28399,0.2866,0.28133,0.28409,570923.3
2025-04-10 08:00:00,0.28426,0.28493,0.28049,0.28364,345599.5
2025-04-10 12:00:00,0.28326,0.28983,0.2744,0.27668,3066092.4
2025-04-10 16:00:00,0.27693,0.28242,0.27609,0.28166,806595.5
2025-04-10 20:00:00,0.28147,0.28725,0.28134,0.28628,620858.6
2025-04-11 00:00:00,0.28613,0.29486,0.28516,0.29413,493176.6
2025-04-11 04:00:00,0.29461,0.29604,0.29124,0.29296,2038041.5
2025-04-11 08:00:00,0.29293,0.29601,0.29099,0.29218,175409.2
2025-04-11 12:00:00,0.29232,0.29477,0.28953,0.29417,933626.0
2025-04-11 16:00:00,0.29428,0.29844,0.29333,0.29602,935555.8
2025-04-11 20:00:00,0.29624,0.29844,0.29395,0.29471,238641.5
2025-04-12 00:00:00,0.29446,0.29655,0.2937,0.29564,382565.8
2025-04-12 04:00:00,0.29585,0.30117,0.29509,0.30021,338390.3
2025-04-12 08:00:00,0.30026,0.30434,0.29885,0.30023,560117.0
2025-04-12 12:00:00,0.30043,0.31119,0.29992,0.31028,655534.9
2025-04-12 16:00:00,0.31024,0.31128,0.30572,0.30823,442806.7
