datetime,open,high,low,close,volume
2025-04-05 08:00:00,0.082978,0.083245,0.081158,0.081442,1603062.0
2025-04-05 12:00:00,0.081498,0.08171,0.078881,0.07957,2040466.0
2025-04-05 16:00:00,0.079655,0.080656,0.078923,0.079983,524343.0
2025-04-05 20:00:00,0.080018,0.081527,0.079303,0.081377,1183026.0
2025-04-06 00:00:00,0.081258,0.081258,0.079863,0.079868,517967.0
2025-04-06 04:00:00,0.079855,0.08033,0.077388,0.077628,1563357.0
2025-04-06 08:00:00,0.077744,0.079,0.076115,0.077095,1630926.0
2025-04-06 12:00:00,0.077045,0.077222,0.073306,0.074577,5165895.0
2025-04-06 16:00:00,0.074632,0.074981,0.0691,0.070896,8361996.0
2025-04-06 20:00:00,0.071042,0.071608,0.068283,0.07124,2835057.0
2025-04-07 00:00:00,0.071291,0.073591,0.068857,0.069613,6956964.0
2025-04-07 04:00:00,0.069649,0.073189,0.066874,0.071549,8278529.0
2025-04-07 08:00:00,0.071593,0.07441,0.071572,0.071931,5618027.0
2025-04-07 12:00:00,0.072147,0.08,0.071933,0.076513,8818713.0
2025-04-07 16:00:00,0.07667,0.07951,0.0758,0.076061,2390594.0
2025-04-07 20:00:00,0.076257,0.077914,0.075754,0.075885,511507.0
2025-04-08 00:00:00,0.075951,0.078756,0.074829,0.077463,1771080.0
2025-04-08 04:00:00,0.077518,0.077554,0.074175,0.074897,930929.0
2025-04-08 08:00:00,0.074947,0.074953,0.073316,0.074777,1628537.0
2025-04-08 12:00:00,0.075143,0.075366,0.070884,0.071661,3901540.0
2025-04-08 16:00:00,0.07194,0.071985,0.068403,0.069482,4828298.0
2025-04-08 20:00:00,0.06968,0.070471,0.068258,0.068579,1104716.0
2025-04-09 00:00:00,0.068686,0.07125,0.065813,0.070622,1443268.0
2025-04-09 04:00:00,0.070509,0.07353,0.070138,0.073488,1571685.0
2025-04-09 08:00:00,0.073572,0.073572,0.070874,0.071305,955596.0
2025-04-09 12:00:00,0.071346,0.073154,0.069986,0.072278,1144359.0
2025-04-09 16:00:00,0.072369,0.081412,0.072316,0.079578,5269312.0
2025-04-09 20:00:00,0.079776,0.08076,0.078694,0.079758,2930478.0
2025-04-10 00:00:00,0.079748,0.079831,0.077121,0.078172,1618665.0
2025-04-10 04:00:00,0.078199,0.078199,0.075771,0.07651,897752.0
2025-04-10 08:00:00,0.076635,0.076937,0.074525,0.07544,1394614.0
2025-04-10 12:00:00,0.075441,0.078038,0.072958,0.073436,5859649.0
2025-04-10 16:00:00,0.073496,0.075548,0.073362,0.075063,782554.0
2025-04-10 20:00:00,0.074982,0.07696,0.074982,0.076946,492143.0
2025-04-11 00:00:00,0.076778,0.078714,0.075831,0.078252,1338368.0
2025-04-11 04:00:00,0.078314,0.079062,0.077321,0.07786,909489.0
2025-04-11 08:00:00,0.077891,0.080366,0.076908,0.07897,4384027.0
2025-04-11 12:00:00,0.078974,0.084497,0.078573,0.082386,3661391.0
2025-04-11 16:00:00,0.082565,0.083273,0.081224,0.08161,1801108.0
2025-04-11 20:00:00,0.081583,0.08381,0.080439,0.080671,4006986.0
2025-04-12 00:00:00,0.080645,0.081074,0.077455,0.078819,1898870.0
2025-04-12 04:00:00,0.078844,0.081799,0.078261,0.081349,1969223.0
2025-04-12 08:00:00,0.081426,0.086818,0.081406,0.083164,5732115.0
2025-04-12 12:00:00,0.08315,0.088696,0.082407,0.088577,4472325.0
2025-04-12 16:00:00,0.088615,0.0888,0.085818,0.087024,3153764.0
2025-04-12 20:00:00,0.087108,0.090461,0.086671,0.089738,2855952.0
2025-04-13 00:00:00,0.08985,0.091418,0.08879,0.090717,3797621.0
2025-04-13 04:00:00,0.090804,0.090804,0.087225,0.087557,4918518.0
