datetime,open,high,low,close,volume,adx
2025-09-05 20:00:00,111550.0,111594.1,111230.7,111581.8,3871.715,42.710076980676035
2025-09-05 21:00:00,111581.8,111655.5,110307.6,110544.1,12256.957,39.106761951117775
2025-09-05 22:00:00,110544.0,110873.6,110438.1,110745.2,2544.544,35.430278694313095
2025-09-05 23:00:00,110745.2,110819.5,110534.2,110614.9,1715.748,33.04290700793736
2025-09-06 00:00:00,110614.8,110786.3,110504.9,110729.4,2070.165,30.755157091034818
2025-09-06 01:00:00,110729.4,110874.9,110682.2,110817.6,1269.562,28.489879968120743
2025-09-06 02:00:00,110817.5,111174.7,110675.6,111170.1,2158.159,27.67728479860545
2025-09-06 03:00:00,111170.0,111256.2,110958.9,111034.0,1903.334,26.66118998245675
2025-09-06 04:00:00,111034.0,111034.0,110735.0,110834.8,1758.386,27.35196542482658
2025-09-06 05:00:00,110834.7,110834.8,110653.1,110678.7,1657.031,28.114732495695563
2025-09-06 06:00:00,110678.7,110773.9,110660.0,110705.1,833.604,28.005759990954175
2025-09-06 07:00:00,110705.1,110794.6,110700.0,110779.9,902.766,27.317741597979968
2025-09-06 08:00:00,110779.9,110928.5,110730.6,110906.5,1099.778,27.397219517387786
2025-09-06 09:00:00,110906.5,110906.5,110653.1,110653.1,1632.0,29.44024807044274
2025-09-06 10:00:00,110653.2,110757.0,110630.0,110734.2,995.677,31.2700890241494
2025-09-06 11:00:00,110734.2,110830.9,110621.0,110732.9,1321.074,30.632863682867615
2025-09-06 12:00:00,110732.8,110852.9,110704.0,110786.6,1148.219,29.015401776871546
2025-09-06 13:00:00,110786.6,110910.0,110772.6,110882.1,1353.752,28.17801231522779
2025-09-06 14:00:00,110882.1,110956.5,110719.7,110760.8,1432.496,27.221710927364267
2025-09-06 15:00:00,110760.8,110793.4,110285.2,110324.1,5374.969,25.492767919024846
2025-09-06 16:00:00,110324.2,110359.1,109850.0,110206.2,8944.434,25.373185576641255
2025-09-06 17:00:00,110206.2,110222.3,109933.2,110096.1,2109.326,26.025947495193158
2025-09-06 18:00:00,110096.2,110238.4,110005.8,110176.3,1887.316,28.598823268053046
2025-09-06 19:00:00,110176.3,110206.9,109950.0,109986.7,1672.032,31.375611919956828
2025-09-06 20:00:00,109986.8,110121.0,109981.2,110121.0,950.783,34.364266732774205
2025-09-06 21:00:00,110121.0,110167.6,110039.5,110158.1,1063.152,37.287554865760356
2025-09-06 22:00:00,110158.1,110192.6,110023.6,110114.9,1413.249,40.86510759617551
2025-09-06 23:00:00,110115.0,110225.9,110057.9,110135.3,1331.252,42.07852858521814
2025-09-07 00:00:00,110135.2,110325.5,110120.5,110306.0,2086.639,42.31373579027221
2025-09-07 01:00:00,110305.9,110545.0,110276.2,110502.2,3150.738,41.472358874798694
2025-09-07 02:00:00,110502.1,110645.7,110394.1,110610.0,1736.392,41.22341761048294
2025-09-07 03:00:00,110610.1,110700.0,110541.6,110579.8,1513.18,40.475031527971744
2025-09-07 04:00:00,110579.8,110596.0,110438.0,110514.5,1097.889,40.09898319470231
2025-09-07 05:00:00,110514.5,110650.1,110514.4,110607.0,1036.422,40.2703154241908
2025-09-07 06:00:00,110607.1,110613.4,110418.8,110458.5,1448.59,40.97552313689356
2025-09-07 07:00:00,110458.5,110880.8,110414.4,110710.8,3591.966,41.01343474708178
2025-09-07 08:00:00,110710.8,111348.0,110666.4,111022.8,8313.628,42.458858937067895
2025-09-07 09:00:00,111022.8,111211.7,110823.8,111074.6,3631.035,44.26683510121274
2025-09-07 10:00:00,111074.6,111186.5,110992.2,111170.3,1184.532,45.831440036656105
2025-09-07 11:00:00,111170.4,111249.9,111128.2,111249.5,1634.215,47.630763757324324
2025-09-07 12:00:00,111249.5,111249.6,111018.4,111074.3,1740.718,47.554452144798795
2025-09-07 13:00:00,111074.3,111193.5,110998.8,111168.1,1383.015,47.78207449877196
2025-09-07 14:00:00,111168.1,111371.4,111010.0,111092.1,2666.836,49.107621848710174
2025-09-07 15:00:00,111092.1,111334.1,111061.0,111276.2,1718.583,50.89958667470519
2025-09-07 16:00:00,111276.2,111327.2,111115.2,111158.0,1562.965,52.853703394067914
2025-09-07 17:00:00,111158.1,111200.1,110850.0,110925.6,3120.211,52.698344408467946
2025-09-07 18:00:00,110925.5,111029.1,110817.5,111011.8,1403.894,52.785639460650195
2025-09-07 19:00:00,111011.7,111266.6,111004.3,111217.0,1553.717,53.9804511479336
2025-09-07 20:00:00,111216.9,111325.0,111105.5,111282.8,1724.934,52.437447564463696
2025-09-07 21:00:00,111282.8,111291.2,111006.4,111006.4,954.47,49.56723157782655
2025-09-07 22:00:00,111006.4,111316.2,110947.6,111197.9,2058.947,46.408944820767125
2025-09-07 23:00:00,111197.9,111559.5,111010.0,111076.0,3527.068,41.676050369840524
2025-09-08 00:00:00,111075.5,111250.0,110683.8,110786.5,5003.903,37.316327963764444
2025-09-08 01:00:00,110786.5,110958.5,110680.0,110847.0,2564.18,33.2634343746236
2025-09-08 02:00:00,110846.9,111345.0,110566.5,111199.9,4007.876,30.02354703012414
2025-09-08 03:00:00,111199.9,111304.2,110970.0,111004.9,2565.867,26.94670574351704
2025-09-08 04:00:00,111004.8,111176.0,110875.3,110934.7,2356.422,22.955151750453002
2025-09-08 05:00:00,110934.6,111027.5,110852.1,110984.8,1275.123,19.48487793711012
2025-09-08 06:00:00,110984.8,111153.3,110864.1,111068.4,1257.468,16.630612027475607
2025-09-08 07:00:00,111068.4,111580.7,111061.8,111236.4,4520.01,18.22092967032277
2025-09-08 08:00:00,111236.5,111876.5,111201.0,111640.0,6717.256,20.06557865552222
2025-09-08 09:00:00,111640.0,112066.7,111537.4,112059.9,7507.572,21.169581054620846
2025-09-08 10:00:00,112060.0,112144.0,111866.3,112005.5,6019.26,21.511387120418927
2025-09-08 11:00:00,112005.5,112088.0,111718.7,112022.0,3772.591,23.224141261265412
2025-09-08 12:00:00,112022.0,112120.6,111885.4,111990.1,2172.702,24.74581277496818
2025-09-08 13:00:00,111990.1,112331.0,111800.0,111864.3,9206.938,27.49609555146856
2025-09-08 14:00:00,111864.3,112731.2,111834.6,112586.2,10307.016,32.26060664774395
2025-09-08 15:00:00,112586.3,112867.6,112459.2,112573.6,6589.153,36.80169866036264
2025-09-08 16:00:00,112573.6,112635.0,112234.1,112345.8,5132.236,39.983190405714126
2025-09-08 17:00:00,112345.9,112494.3,112030.0,112168.1,3563.59,42.37300940609198
2025-09-08 18:00:00,112168.1,112466.6,112136.3,112425.3,2838.363,45.87904691216682
2025-09-08 19:00:00,112425.3,112425.3,111927.0,112051.0,3331.798,48.689110872569
2025-09-08 20:00:00,112050.0,112100.0,111847.0,111919.4,2348.233,50.68902943761554
2025-09-08 21:00:00,111919.5,112289.7,111880.0,112271.8,1980.365,49.862145766625524
2025-09-08 22:00:00,112271.8,112460.4,112160.0,112186.7,2484.308,48.05194628260178
2025-09-08 23:00:00,112186.7,112255.0,111931.7,112012.6,1595.629,44.982019950223766
2025-09-09 00:00:00,112012.7,112055.7,111409.0,111597.9,6733.25,42.90456444452544
2025-09-09 01:00:00,111598.0,111700.0,111220.0,111313.1,3570.259,41.130748042371756
2025-09-09 02:00:00,111313.0,111399.9,111050.0,111280.0,4370.29,39.47252730165358
2025-09-09 03:00:00,111280.0,111705.1,111186.1,111657.6,4616.451,37.58288982626265
2025-09-09 04:00:00,111657.7,112073.4,111576.7,111979.9,6541.068,33.70906736200252
2025-09-09 05:00:00,111979.8,112217.8,111800.1,112152.2,3310.8,29.70430695452371
2025-09-09 06:00:00,112152.2,113131.6,112115.8,112989.5,13709.78,26.446807465664744
2025-09-09 07:00:00,112989.6,113238.0,112699.9,112950.1,8359.988,24.678111885465007
2025-09-09 08:00:00,112950.2,113134.3,112852.4,112965.8,3570.423,22.429502585626327
2025-09-09 09:00:00,112965.9,113032.8,112870.3,112928.7,2068.245,21.534618831913292
2025-09-09 10:00:00,112928.8,113011.8,112588.4,112690.2,4022.423,20.61893380527431
2025-09-09 11:00:00,112690.1,112769.2,112350.0,112397.4,3180.594,19.288864692074124
2025-09-09 12:00:00,112397.5,112793.8,112350.0,112626.5,4080.737,17.96568980043175
2025-09-09 13:00:00,112626.4,112900.0,112429.4,112712.9,5401.529,18.725556934032245
2025-09-09 14:00:00,112712.8,112897.4,111452.4,111709.5,23375.351,17.456179288013157
2025-09-09 15:00:00,111708.8,111793.5,110714.9,110830.1,16528.686,16.92450166838955
2025-09-09 16:00:00,110830.1,111095.6,110738.6,110915.1,5134.914,15.66265291623508
2025-09-09 17:00:00,110915.1,111153.0,110838.6,110984.9,3384.959,15.186385738436112
2025-09-09 18:00:00,110984.8,111269.3,110880.1,111097.9,4510.748,15.198973675858241
2025-09-09 19:00:00,111097.9,111342.0,111076.0,111242.3,1897.988,15.416213553723802
2025-09-09 20:00:00,111242.4,111490.6,111041.1,111487.4,2981.067,18.887294699297993
2025-09-09 21:00:00,111487.5,111692.3,111212.5,111241.9,2458.831,21.323131210316767
2025-09-09 22:00:00,111241.8,111585.0,111201.6,111510.0,1690.736,23.49908955486695
2025-09-09 23:00:00,111509.9,111530.5,111308.2,111499.9,1776.016,25.30352840909247
2025-09-10 00:00:00,111499.9,111533.3,110873.8,110971.3,5982.128,27.80732336749789
2025-09-10 01:00:00,110971.3,111182.9,110855.8,110955.8,4507.489,30.955046466214892
2025-09-10 02:00:00,110955.8,111505.7,110955.7,111357.6,4753.387,33.34796250513745
2025-09-10 03:00:00,111357.7,111545.0,111304.4,111498.9,1942.887,35.20926524449488
2025-09-10 04:00:00,111498.9,111607.0,111351.9,111482.1,1926.667,35.86006678583047
2025-09-10 05:00:00,111482.2,111674.2,111316.8,111529.9,2677.657,37.863431644262455
2025-09-10 06:00:00,111530.0,111929.5,111342.0,111742.8,4547.774,40.65149506875381
2025-09-10 07:00:00,111742.7,112555.0,111710.0,112500.1,7623.204,43.86244551985968
2025-09-10 08:00:00,112500.0,112832.0,112280.0,112333.0,10745.223,46.67592366443656
2025-09-10 09:00:00,112333.0,112395.0,112060.0,112240.3,3928.535,48.26205811549018
2025-09-10 10:00:00,112240.3,112394.0,112163.8,112234.1,2436.028,47.09777652646051
2025-09-10 11:00:00,112234.1,112379.3,112106.5,112266.4,2256.888,45.72862077235845
2025-09-10 12:00:00,112266.5,113530.0,112266.4,113388.0,27158.451,46.273077144313966
2025-09-10 13:00:00,113388.0,114287.9,113343.7,113911.3,21312.77,47.1621297145556
2025-09-10 14:00:00,113911.3,114236.9,113754.9,113872.4,10165.252,49.20708214138587
2025-09-10 15:00:00,113872.4,114067.2,113648.1,113801.3,5390.227,51.197192025162344
2025-09-10 16:00:00,113801.3,113888.5,113532.8,113723.9,5697.401,53.699083588871204
2025-09-10 17:00:00,113724.0,114046.8,113366.2,113693.8,6561.14,55.4255975153021
2025-09-10 18:00:00,113693.9,113858.9,113304.1,113550.0,4822.387,59.13571722930099
2025-09-10 19:00:00,113550.1,113581.2,113111.0,113525.2,4550.556,60.055000067077
2025-09-10 20:00:00,113525.3,113889.6,113500.0,113513.6,4433.809,60.5331872933948
2025-09-10 21:00:00,113513.7,113796.6,113468.4,113782.8,1696.935,59.37628038198792
2025-09-10 22:00:00,113782.8,113942.8,113645.4,113831.5,2895.542,57.87392295951545
2025-09-10 23:00:00,113831.5,114005.0,113732.0,113896.8,3889.202,58.21781664701218
2025-09-11 00:00:00,113896.8,113948.8,113614.5,113833.5,2563.735,58.389193444607976
2025-09-11 01:00:00,113833.4,114142.4,113779.4,113852.4,2711.816,59.5512001349051
2025-09-11 02:00:00,113852.3,113904.7,113663.7,113774.8,1670.348,56.97084837978197
2025-09-11 03:00:00,113774.8,114433.2,113774.7,114354.4,4237.977,53.21113536106456
2025-09-11 04:00:00,114354.4,114359.5,114020.5,114102.9,3195.281,48.06156526292006
2025-09-11 05:00:00,114103.0,114290.0,113912.5,114215.1,2286.921,43.2081444699062
2025-09-11 06:00:00,114215.2,114419.9,114017.7,114279.6,2711.251,39.713512895898724
2025-09-11 07:00:00,114279.6,114279.6,113900.0,114040.0,3428.177,36.99102118736363
2025-09-11 08:00:00,114040.1,114161.0,113917.1,114005.6,2242.024,34.86736056821901
2025-09-11 09:00:00,114005.7,114037.5,113722.2,113857.5,4041.817,33.3486401167227
2025-09-11 10:00:00,113857.5,114065.0,113839.9,114003.1,2243.393,30.973581584648002
2025-09-11 11:00:00,114003.1,114063.1,113850.0,113960.9,2534.637,29.467178015250493
2025-09-11 12:00:00,113961.0,114500.0,113451.0,113929.9,17928.716,28.948108424223893
2025-09-11 13:00:00,113930.0,114691.7,113340.7,114577.5,17108.432,27.922562795184003
2025-09-11 14:00:00,114578.2,114630.0,113871.5,114400.1,9211.175,27.765054919642562
2025-09-11 15:00:00,114400.2,114646.8,113926.4,114122.3,5835.762,26.806241780217118
2025-09-11 16:00:00,114122.4,114541.1,114122.3,114428.4,3706.951,28.52327124937729
2025-09-11 17:00:00,114428.5,114554.4,114274.3,114534.1,2438.993,28.812526571157555
2025-09-11 18:00:00,114534.1,114564.0,114008.5,114254.5,3703.781,28.0512118726389
2025-09-11 19:00:00,114254.5,114478.7,114130.3,114370.5,2081.211,27.173696949081563
2025-09-11 20:00:00,114370.4,114440.6,114195.0,114343.1,1408.393,26.718236576718095
2025-09-11 21:00:00,114343.1,114473.3,114336.2,114426.4,990.167,24.938211184526075
2025-09-11 22:00:00,114426.4,115218.9,114375.3,115037.3,10750.187,25.760617576265105
2025-09-11 23:00:00,115037.3,115439.0,115031.9,115427.0,4034.933,28.332564591690357
2025-09-12 00:00:00,115427.0,116280.0,115357.6,115795.1,13923.017,32.4703854099966
2025-09-12 01:00:00,115795.1,115980.0,115305.1,115329.5,7515.681,36.185861656956405
2025-09-12 02:00:00,115329.5,115618.1,115196.9,115332.5,5338.348,38.10171083924045
2025-09-12 03:00:00,115332.4,115375.0,114993.0,115138.3,4942.467,38.420830545988494
2025-09-12 04:00:00,115138.3,115452.8,115024.3,115314.5,4255.175,38.51074152622924
2025-09-12 05:00:00,115314.5,115613.0,115266.0,115559.6,3729.005,39.226300117296184
2025-09-12 06:00:00,115559.6,115559.6,115204.9,115270.5,2167.681,39.37485556326215
2025-09-12 07:00:00,115270.5,115358.0,115039.1,115049.0,2246.923,40.92085906992804
2025-09-12 08:00:00,115048.9,115243.5,114908.9,115013.9,5376.695,44.08840488038921
2025-09-12 09:00:00,115014.0,115090.0,114833.8,115010.0,3607.691,47.21642982543484
2025-09-12 10:00:00,115010.0,115045.9,114880.8,114928.4,1715.476,49.08190657755638
2025-09-12 11:00:00,114928.4,115107.6,114850.0,114863.0,2685.617,52.100600901169734
2025-09-12 12:00:00,114863.0,115161.5,114681.5,115035.5,5903.861,50.08915906929566
2025-09-12 13:00:00,115035.5,115191.3,114771.9,115114.6,3684.948,45.78704463909866
2025-09-12 14:00:00,115114.6,115445.9,114818.7,115213.6,6809.602,42.198853239568855
2025-09-12 15:00:00,115213.6,115246.8,114880.0,115064.9,2428.993,38.45541082171763
2025-09-12 16:00:00,115064.8,115469.7,114989.9,115435.0,3689.496,34.17889129837002
2025-09-12 17:00:00,115435.0,115879.1,115335.5,115746.4,6835.6,33.753745109610534
2025-09-12 18:00:00,115746.5,116444.0,115697.7,116423.9,9539.626,34.08373938656295
2025-09-12 19:00:00,116423.9,116605.7,116180.0,116561.1,7884.436,34.19546958015787
2025-09-12 20:00:00,116561.0,116561.0,115907.8,116088.3,6118.628,33.464751642189796
2025-09-12 21:00:00,116088.3,116094.1,115701.4,115810.5,3326.573,33.21208456881808
2025-09-12 22:00:00,115810.5,116298.0,115810.5,115972.9,3137.655,33.3271385476939
2025-09-12 23:00:00,115973.0,116110.7,115872.3,115978.4,2150.524,34.20702699712192
2025-09-13 00:00:00,115978.4,116245.4,115911.0,116155.1,2876.228,35.31364398404603
2025-09-13 01:00:00,116155.0,116222.0,115500.1,115703.2,4589.727,34.7160240921525
2025-09-13 02:00:00,115703.1,115940.0,115625.8,115832.1,1853.596,37.268975305073944
2025-09-13 03:00:00,115832.2,115966.7,115789.2,115913.6,1548.143,40.367575184745526
2025-09-13 04:00:00,115913.6,115913.6,115635.0,115650.1,1500.03,40.98447910610088
2025-09-13 05:00:00,115650.0,115818.0,115600.0,115656.7,1933.36,41.66047183234263
2025-09-13 06:00:00,115656.7,115754.0,115594.9,115695.7,1562.355,43.369920324533496
2025-09-13 07:00:00,115695.7,115810.0,115650.0,115715.5,1583.127,41.60799576382566
2025-09-13 08:00:00,115715.5,116011.0,115715.5,115913.3,1844.202,38.44702831373782
2025-09-13 09:00:00,115913.3,115988.2,115811.0,115969.7,1859.139,36.22359278999429
2025-09-13 10:00:00,115969.7,116126.0,115849.9,115882.7,2175.527,34.12080479422821
2025-09-13 11:00:00,115882.7,115956.1,115824.4,115912.9,1018.759,33.36652545045628
2025-09-13 12:00:00,115913.0,116013.7,115800.1,115947.5,1261.065,30.98261445185304
2025-09-13 13:00:00,115947.5,115947.5,115566.0,115706.4,2159.63,27.768750239807982
2025-09-13 14:00:00,115706.4,115906.8,115546.1,115750.0,3475.565,25.3204471537184
2025-09-13 15:00:00,115750.1,115885.3,115555.0,115721.3,2207.13,23.8079328520849
2025-09-13 16:00:00,115721.4,115780.3,115032.0,115286.6,8199.574,22.784305438030916
2025-09-13 17:00:00,115286.6,115544.0,115127.2,115518.7,3596.831,21.63716558115372
2025-09-13 18:00:00,115518.8,115627.7,115373.1,115594.0,1560.644,20.2871609440413
2025-09-13 19:00:00,115593.9,115763.1,115519.6,115751.4,1647.045,18.30164967865151
2025-09-13 20:00:00,115751.4,115946.4,115745.6,115837.2,1835.484,17.12280517562154
2025-09-13 21:00:00,115837.2,115928.9,115791.2,115849.7,869.104,16.538319746320102
2025-09-13 22:00:00,115849.8,115888.6,115758.4,115828.2,640.742,17.023703253956064
2025-09-13 23:00:00,115828.3,115944.0,115813.0,115862.7,732.583,16.105445192918264
2025-09-14 00:00:00,115862.7,115960.3,115765.0,115884.4,1533.661,17.08483778781638
2025-09-14 01:00:00,115884.4,115950.0,115683.1,115907.4,1986.376,17.11420650736014
2025-09-14 02:00:00,115907.3,116075.8,115692.3,115809.8,2090.297,17.466736060503994
2025-09-14 03:00:00,115809.7,115819.4,115580.0,115626.0,2066.8,17.49569769581582
2025-09-14 04:00:00,115626.0,115723.9,115406.1,115693.2,1904.411,17.21948973870884
2025-09-14 05:00:00,115693.2,115867.5,115680.0,115810.1,1118.502,16.919966712081216
2025-09-14 06:00:00,115810.0,115884.1,115634.8,115684.1,894.566,16.293256263732996
2025-09-14 07:00:00,115684.0,115778.4,115671.5,115746.0,823.973,15.335783067152175
2025-09-14 08:00:00,115746.1,115938.7,115700.3,115887.4,1183.506,15.939725207742978
2025-09-14 09:00:00,115887.3,116118.6,115838.9,115996.2,2492.647,17.72069144610948
2025-09-14 10:00:00,115996.2,116091.4,115904.6,115979.5,1417.829,18.1768185848862
2025-09-14 11:00:00,115979.5,116057.7,115701.1,115750.0,2415.287,18.009211759307032
2025-09-14 12:00:00,115750.0,115828.1,115607.9,115727.2,1867.199,17.485288341377675
2025-09-14 13:00:00,115727.2,115736.8,115151.3,115279.5,6854.655,19.40263468748476
2025-09-14 14:00:00,115279.6,115651.0,115100.5,115350.8,4946.419,20.253211894057305
2025-09-14 15:00:00,115350.8,115374.4,115132.4,115162.2,2329.237,20.542623643548364
2025-09-14 16:00:00,115162.2,115499.0,115132.4,115422.7,2035.188,21.274312628036114
2025-09-14 17:00:00,115422.7,115605.5,115352.7,115502.9,1799.273,21.610857935782438
2025-09-14 18:00:00,115502.9,115503.0,115313.2,115333.1,876.36,20.73561050577171
2025-09-14 19:00:00,115333.2,115597.4,115275.5,115597.4,1235.721,20.873418889935127
2025-09-14 20:00:00,115597.3,115816.9,115588.6,115745.0,1478.483,19.2339410341661
2025-09-14 21:00:00,115745.1,116050.0,115556.1,116023.3,3053.925,18.73865098223373
2025-09-14 22:00:00,116023.3,116041.1,115753.1,115957.0,2680.052,17.303753133598388
2025-09-14 23:00:00,115956.9,115957.0,115057.0,115210.0,6003.623,17.664638771982986
2025-09-15 00:00:00,115210.0,115214.8,114888.1,115023.4,4842.813,19.23516613660768
2025-09-15 01:00:00,115023.4,115232.8,114777.0,115178.3,4555.436,21.581939190837744
2025-09-15 02:00:00,115178.4,115392.5,115157.3,115318.6,2562.866,22.80248442977415
2025-09-15 03:00:00,115318.5,115536.0,115300.0,115387.6,1615.354,20.51458375160942
2025-09-15 04:00:00,115387.7,116150.1,115341.8,116006.5,7929.299,19.970696517947975
2025-09-15 05:00:00,116006.5,116547.9,115960.0,116474.2,6140.043,20.334925568230197
2025-09-15 06:00:00,116474.2,116759.9,116000.1,116077.8,7143.097,20.82076704569011
2025-09-15 07:00:00,116077.7,116362.9,115554.0,115769.5,6251.252,20.882177465107393
2025-09-15 08:00:00,115769.6,115769.6,114650.0,114697.0,12658.889,20.679061754463987
2025-09-15 09:00:00,114697.0,115141.9,114588.0,114820.1,9459.121,20.47329704226937
2025-09-15 10:00:00,114820.1,114908.9,114700.0,114729.1,3708.051,21.04117053426723
2025-09-15 11:00:00,114729.1,115167.7,114691.6,115009.0,4413.482,20.872068425610713
