bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,vol_ratio,close,rsi,trend,vol_pct
1024,3,-1,1,False,1.6451025173344087,779.53516,1642.0699999999997,0.47472711653583594,63578.76,56.01420732655338,UPTREND,24.0
1024,4,-1,1,False,2.6715146882866643,1182.9258,2207.1299999999974,0.535956550475052,64354.0,56.01420732655338,UPTREND,24.0
1024,5,-1,1,False,1.4299594292230755,713.21484,1055.1299999999974,0.6759497348667953,63548.82,56.01420732655338,UPTREND,24.0
1048,0,-1,1,False,1.093927544713409,782.375,904.3300000000017,0.8651432552276254,64393.99,61.09265283904082,UPTREND,82.0
1048,1,-1,1,False,2.643202679466487,951.58594,1400.0,0.6797042410714286,65229.03,61.09265283904082,UPTREND,82.0
1048,2,-1,1,False,2.067715269615422,755.95703,1145.739999999998,0.6597980617330296,64711.06,61.09265283904082,UPTREND,82.0
1048,3,-1,1,False,3.1695593307238026,910.1758,610.4800000000032,1.490918263088054,65173.99,61.09265283904082,UPTREND,82.0
1048,4,-1,1,False,3.585630264873138,970.73047,605.0999999999985,1.6042480065278506,65366.01,61.09265283904082,UPTREND,82.0
1048,5,-1,1,False,4.009192843967963,936.5586,450.01000000000204,2.081195070665087,65460.02,61.09265283904082,UPTREND,82.0
1072,0,1,-1,False,1.539862892874017,784.3789,1326.3300000000017,0.591390458068504,63819.44,35.21367555525897,DOWNTREND,90.0
1072,1,1,-1,False,1.8036078711123564,839.48047,653.0800000000017,1.2854175120199636,63561.41,35.21367555525897,DOWNTREND,90.0
1072,2,1,-1,False,1.7642974853515625,803.47266,682.25,1.1776806980578967,63488.0,35.21367555525897,DOWNTREND,90.0
1072,3,-1,-1,True,1.9143633229213424,675.8867,1003.6999999999971,0.6733951566703218,63327.59,35.21367555525897,DOWNTREND,90.0
1072,4,1,-1,False,1.3937668167997053,623.72266,737.3000000000029,0.8459550471314221,63723.48,35.21367555525897,DOWNTREND,90.0
1072,5,1,-1,False,0.9382091591470647,634.1758,478.5699999999997,1.325147379171282,64045.92,35.21367555525897,DOWNTREND,90.0
