bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,rsi,trend,vol_pct,close
430,1,-1,1,False,0.41627809162854473,1030.7734,324.6399999999994,42.43795838859457,DOWNTREND,57.99999999999999,66316.02
430,2,-1,1,False,0.3377452773574623,935.4922,288.52999999999884,42.43795838859457,DOWNTREND,57.99999999999999,66154.7
430,3,1,1,True,0.21666311204055672,938.77344,430.65999999998894,42.43795838859457,DOWNTREND,57.99999999999999,66228.25
430,4,1,1,True,0.10203517597435975,868.15625,193.19000000000233,42.43795838859457,DOWNTREND,57.99999999999999,66146.0
430,5,-1,1,False,0.41026934127905573,781.72656,325.679999999993,42.43795838859457,DOWNTREND,57.99999999999999,66266.3
436,0,-1,1,False,0.4921728966867582,734.0703,597.5,45.61929583369188,DOWNTREND,62.0,66492.83
436,1,-1,1,False,0.6887546317948023,950.1719,313.72000000000116,45.61929583369188,DOWNTREND,62.0,66712.8
436,2,1,1,True,0.43231864944416776,903.6875,222.7100000000064,45.61929583369188,DOWNTREND,62.0,66562.52
436,3,-1,1,False,0.6323566553138973,726.96875,538.6999999999971,45.61929583369188,DOWNTREND,62.0,66676.87
436,4,-1,-1,True,0.20853153030714866,787.3281,758.6900000000023,45.61929583369188,DOWNTREND,62.0,66222.0
436,5,1,-1,False,0.20938567294323884,966.9844,628.0099999999948,45.61929583369188,DOWNTREND,62.0,66172.0
442,0,-1,-1,True,0.28603607795531094,798.46094,761.6399999999994,38.77558350804522,DOWNTREND,68.0,65817.2
442,1,-1,-1,True,0.712289461204259,979.16016,697.8999999999942,38.77558350804522,DOWNTREND,68.0,65368.0
442,2,-1,1,False,1.2347191169434368,1144.8672,2160.8099999999977,38.77558350804522,DOWNTREND,68.0,66691.99
442,3,-1,1,False,0.8976652347298315,746.3867,600.6900000000023,38.77558350804522,DOWNTREND,68.0,66504.33
442,4,-1,-1,True,0.5619036259541985,811.39844,2019.229999999996,38.77558350804522,DOWNTREND,68.0,65500.0
442,5,-1,-1,True,0.43013764435074164,939.375,501.2300000000032,38.77558350804522,DOWNTREND,68.0,65672.51
448,0,1,-1,False,0.8304919606523268,876.8633,650.0099999999948,40.025902999227895,DOWNTREND,57.99999999999999,65366.0
448,1,1,-1,False,2.193949846227552,745.78125,1172.8499999999985,40.025902999227895,DOWNTREND,57.99999999999999,64706.0
448,2,1,-1,False,2.5289841294015893,822.5703,844.9100000000035,40.025902999227895,DOWNTREND,57.99999999999999,64412.19
448,3,1,-1,False,1.3658597111606054,760.21875,1126.9000000000015,40.025902999227895,DOWNTREND,57.99999999999999,65175.32
448,4,1,-1,False,0.7687197075102441,850.375,793.2900000000009,40.025902999227895,DOWNTREND,57.99999999999999,65404.0
448,5,1,-1,False,0.9094297730995621,847.0742,569.4899999999907,40.025902999227895,DOWNTREND,57.99999999999999,65326.89
454,0,-1,-1,True,0.36103310458518634,1465.3164,544.0,42.7411072540109,DOWNTREND,24.0,65210.0
454,1,-1,-1,True,0.2706372647176612,987.0703,553.739999999998,42.7411072540109,DOWNTREND,24.0,64922.0
454,2,-1,-1,True,0.0902024401679263,1363.5234,492.6100000000006,42.7411072540109,DOWNTREND,24.0,64882.01
454,3,-1,-1,True,0.20443926582127286,1088.9375,421.76000000000204,42.7411072540109,DOWNTREND,24.0,64974.37
454,4,-1,-1,True,0.5236103924851008,1277.7617,588.6800000000003,42.7411072540109,DOWNTREND,24.0,65189.99
454,5,-1,1,False,1.521121727925965,1007.3203,896.4799999999959,42.7411072540109,DOWNTREND,24.0,65858.84
460,0,-1,1,False,0.7249076618732033,831.41406,923.4900000000052,55.14994289289151,DOWNTREND,66.0,66169.85
460,1,-1,-1,True,1.3075724654614709,1061.707,1642.4400000000023,55.14994289289151,DOWNTREND,66.0,64831.23
460,2,-1,-1,True,0.6407991448885473,859.8594,658.0599999999977,55.14994289289151,DOWNTREND,66.0,65050.0
460,3,-1,-1,True,0.7467975561580973,956.5156,351.4100000000035,55.14994289289151,DOWNTREND,66.0,64869.99
460,4,-1,-1,True,1.5079000619165874,832.3164,721.6600000000035,55.14994289289151,DOWNTREND,66.0,64506.14
460,5,-1,-1,True,2.212516352777963,795.79297,548.3299999999945,55.14994289289151,DOWNTREND,66.0,64201.63
466,0,1,-1,False,0.7910202191469343,1084.4961,849.4000000000015,34.63553600182307,DOWNTREND,76.0,63770.0
466,1,1,-1,False,0.9859023278251704,1204.2148,980.6500000000015,34.63553600182307,DOWNTREND,76.0,63732.02
466,2,1,1,True,0.17484491961250778,1179.4727,799.7799999999988,34.63553600182307,DOWNTREND,76.0,64232.01
466,3,1,-1,False,0.26388341830419504,1145.7617,632.0500000000029,34.63553600182307,DOWNTREND,76.0,64143.56
466,4,1,1,True,0.10756853217405182,1169.4102,398.72000000000116,34.63553600182307,DOWNTREND,76.0,64327.45
466,5,1,1,True,0.1608210148016119,1455.0234,287.1900000000023,34.63553600182307,DOWNTREND,76.0,64520.0
472,0,1,-1,False,0.597301228533111,679.33203,332.3799999999974,42.320355527633076,DOWNTREND,60.0,64265.26
472,1,1,-1,False,0.6263921970178061,811.97656,151.3000000000029,42.320355527633076,DOWNTREND,60.0,64307.08
472,2,1,-1,False,0.6644690913804943,702.9844,143.5,42.320355527633076,DOWNTREND,60.0,64295.01
472,3,1,-1,False,0.7007775667147634,882.59766,83.98999999999796,42.320355527633076,DOWNTREND,60.0,64262.01
472,4,1,-1,False,0.5536095553847228,761.89453,259.0,42.320355527633076,DOWNTREND,60.0,64416.14
472,5,1,-1,False,0.49068140209612293,1057.7305,83.54000000000087,42.320355527633076,DOWNTREND,60.0,64415.27
478,0,1,-1,False,0.29764177097345945,581.7578,184.4300000000003,43.81777771595911,DOWNTREND,20.0,64341.45
478,1,1,-1,False,0.553337675913502,651.4844,379.68999999999505,43.81777771595911,DOWNTREND,20.0,64094.0
478,2,1,-1,False,0.484975357670753,674.78906,269.0400000000009,43.81777771595911,DOWNTREND,20.0,64149.78
478,3,1,-1,False,2.122527992401833,645.04297,980.6800000000003,43.81777771595911,DOWNTREND,20.0,63210.01
478,4,1,-1,False,2.584959166507588,633.8789,674.7800000000061,43.81777771595911,DOWNTREND,20.0,62862.0
478,5,-1,-1,True,3.068097440598181,935.14844,791.2799999999988,43.81777771595911,DOWNTREND,20.0,62456.0
484,0,1,-1,False,2.225489797191969,1159.7344,2408.5899999999965,19.104175680317255,DOWNTREND,96.0,61291.95
484,1,1,-1,False,3.228509093502911,1001.8281,1029.6399999999994,19.104175680317255,DOWNTREND,96.0,60843.99
484,2,1,-1,False,5.8921158091359604,1257.832,1986.4400000000023,19.104175680317255,DOWNTREND,96.0,59306.72
484,3,1,-1,False,4.2577621601405085,785.35547,2040.7099999999991,19.104175680317255,DOWNTREND,96.0,60293.3
484,4,1,-1,False,2.897123208823646,1019.71484,1341.810000000005,19.104175680317255,DOWNTREND,96.0,61302.59
484,5,1,-1,False,4.317011461286411,1338.8125,795.3700000000026,19.104175680317255,DOWNTREND,96.0,60685.16
490,0,1,1,True,0.15949810288483005,1153.2734,915.1699999999983,37.846897408506514,DOWNTREND,76.0,61187.64
490,1,1,1,True,0.27948552014237177,1743.582,1180.7699999999968,37.846897408506514,DOWNTREND,76.0,61810.0
490,2,1,1,True,0.19468870218954265,1319.9219,1284.6299999999974,37.846897408506514,DOWNTREND,76.0,61975.46
490,3,1,1,True,0.782105878538346,1225.918,498.48999999999796,37.846897408506514,DOWNTREND,76.0,61806.01
490,4,1,1,True,0.6833979678562109,1338.4102,844.3299999999945,37.846897408506514,DOWNTREND,76.0,61936.07
490,5,1,1,True,1.8939349521435722,1422.957,470.0,37.846897408506514,DOWNTREND,76.0,61720.02
496,0,1,-1,False,0.7398826410694624,1888.707,604.9599999999991,40.9118343741365,DOWNTREND,56.00000000000001,61445.26
496,1,1,-1,False,0.5858424935405258,1467.5898,797.1999999999971,40.9118343741365,DOWNTREND,56.00000000000001,61467.86
496,2,1,-1,False,1.684166219808813,2655.0586,831.7199999999939,40.9118343741365,DOWNTREND,56.00000000000001,61000.01
496,3,1,-1,False,2.3607357242644778,2365.0,443.6600000000035,40.9118343741365,DOWNTREND,56.00000000000001,60864.99
496,4,1,-1,False,2.9243041059640444,2142.5117,535.2699999999968,40.9118343741365,DOWNTREND,56.00000000000001,61037.31
